Follow the road .	Let 's follow our great helmsman !	0
Do n't approach that house .	We were approaching our destination .	1
Pull the old soup cans from the supermarket shelf .	Pull a bank robbery .	0
It brought out his better side .	John wrote 15 sides for his essay !	0
Come down here !	He came from France to Colorado .	1
Draw a chicken .	The participants in the experiment were drawn from a representative population .	0
The Holocaust was insanity on an enormous scale .	The scale of the map .	1
I ca n't get these boots off ( or on ) .	She did n't get the joke .	0
The market was up at the finish .	"Almost an inspiration which gives to all work that finish which is almost art ""-- Joseph Conrad ."	0
Booze will be the finish of him .	"Almost an inspiration which gives to all work that finish which is almost art ""-- Joseph Conrad ."	0
* I acknowledge my transgressions . - Psalm 51:3 .	She acknowledged that she might have forgotten .	1
If the vase falls to the floor , it might break .	She broke the vase .	1
In the political orbit of a world power .	In the post WWII era , several eastern European countries came into the orbit of the Soviet Union .	1
I think he is very smart .	Think what a scene it must have been !	0
He checked the direction and velocity of the wind .	Keep going in the same direction .	1
"Should we classify "" make up "" as an idiom or as a phrasal verb ?"	She classified the works as ' dangerous ' .	1
The shelves were lined with pottery of all shapes and sizes .	Bernard Leach was skilled at pottery .	0
Design a better mousetrap .	She designed to go far in the world of business .	0
Truck fresh vegetables across the mountains .	Amanda trucked the package from Philadelphia to her mother 's house .	1
A big oil spot spread across the water .	She liked to spread butter on her toast while it was still hot .	0
Fix a race .	Let 's fix the picture to the frame .	0
The right front tire had a blowout .	As a result of the blowout we lost all the lights .	1
I hold him personally responsible .	Hold these truths to be self-evident .	1
The judge tried both father and son in separate trials .	The judge pronounced often before , but never so widely press-attended .	1
He had to appear in court last month .	She appeared on several charges of theft .	1
The two stories do n't agree in many details .	They agreed with her how to do it .	0
Beat a path through the forest .	Beat the rhythm .	0
A crop circle was made in a corn field .	There were some cows grazing in a field .	1
He was ejected for protesting the call .	I received several calls today .	0
I wish I could go home now .	I wish that Christmas were over .	0
To my immense gratification he arrived on time .	Dull repetitious work gives no gratification .	1
Put the kettle on the fire .	Barbecue over an open fire .	1
Beat the drum .	Beat one 's breast .	0
His etiolation signaled years in prison .	The etiolation of celery .	0
Extend my greetings .	Extend the loan .	0
The new railroad will connect the northern part of the state to the southern part .	Herman connected the computers .	1
When the weather is warm , the snowman will disappear ; he will melt .	The wax melted in the sun .	1
Your place or mine ?	A woman 's place is no longer in the kitchen .	0
While there 's life there 's hope .	He gave up on life .	1
In the day of the dinosaurs .	In the days of sailing ships .	1
The plane went into a steep bank .	A huge bank of earth .	0
The addition of a leap day every four years .	The addition of cinnamon improved the flavor .	0
Float data .	The dancer floated across the stage .	0
At that point I had to leave .	To fall off a point .	0
A return to one 's question .	The return of spring .	0
When that became known the price of their stock went into free fall .	The fall of the House of Hapsburg .	0
To raise a wall , or a heap of stones .	Raise a family .	0
He stepped into the light .	Hey , buddy , you got a light ?	0
We must not fail his obligation to the victims of the Holocaust .	She failed in her obligations as a good daughter-in-law .	1
Point a chimney .	The gun points with ease .	0
Turn on the spot .	The wheels are turning .	1
Vermont will open elk hunting season next week .	An opportunity opened up .	0
He wrote on the flap of the envelope .	The flap of a wing .	1
The development and printing of his pictures took only two hours .	After he saw the latest development he changed his mind and became a supporter .	0
He does n't care about how / whether she comes .	I really care about my work .	1
Can you wash away the spots on the windows ?	The swollen river washed away the footbridge .	0
They are the progressive wing of the Republican Party .	He preferred the drumsticks to the wings .	0
Oil field .	He longed for the fields of his youth .	1
Extract information from the telegram .	Extract a bad tooth .	1
The motor was out of commission .	Put the ships into commission .	1
This is a nice place for a picnic .	A place in my heart .	0
Extend the casserole with a little rice .	Extend my greetings .	0
They made a check of their equipment .	He paid all his bills by check .	0
He put flowers on his mother 's grave .	He went to his grave without forgiving me .	0
The process of calcification begins later for boys than for girls .	Events now in process .	1
A set of teeth .	A set of books .	1
Will you trade your precious watch for my earring ?	The stock traded around $ 20 a share .	0
Great progress in the arts .	He listened for the progress of the troops .	0
Do n't catch your meaning .	Catch some sleep .	0
Offer prayers to the gods .	He offered his opinion .	0
1919 : I think he must have been trying to prise open that box yonder when he was attacked . — Sax Rohmer , The Quest of the Sacred Slipper .	C. 1925 : Come , force the gates with crowbars , prise them apart ! — Jack Lindsay , translation of Lysistrata .	1
The army maintains a missile range in the desert .	Any good golf club will have a range where you can practice .	1
Physicists study both the nature of matter and the forces which govern it .	Printed matter .	0
